#Time TotalMass(kg) flux(x0) flux(x1) flux(y0) flux(y1)
246.928 1.99685 -0.00500001 0.0051369 0 0
247.028 1.99681 -0.00500001 0.00513486 0 0
247.128 1.99677 -0.00500001 0.0051328 0 0
247.228 1.99673 -0.00500001 0.00513074 0 0
247.328 1.9967 -0.00500001 0.00512866 0 0
247.428 1.99666 -0.00500001 0.00512657 0 0
247.528 1.99663 -0.00500001 0.00512447 0 0
247.628 1.99659 -0.00500001 0.00512236 0 0
247.728 1.99656 -0.00500001 0.00512024 0 0
247.828 1.99652 -0.00500001 0.00511811 0 0
247.928 1.99649 -0.00500001 0.00511596 0 0
248.028 1.99646 -0.00500001 0.00511381 0 0
248.128 1.99642 -0.00500001 0.00511165 0 0
248.228 1.99639 -0.00500001 0.00510948 0 0
248.328 1.99636 -0.00500001 0.0051073 0 0
248.427 1.99633 -0.00500001 0.00510511 0 0
248.527 1.9963 -0.00500001 0.00510291 0 0
248.627 1.99627 -0.00500001 0.00510071 0 0
248.727 1.99624 -0.00500001 0.0050985 0 0
248.827 1.99622 -0.00500001 0.00509628 0 0
248.927 1.99619 -0.00500001 0.00509405 0 0
249.027 1.99616 -0.00500001 0.00509182 0 0
249.127 1.99614 -0.00500001 0.00508958 0 0
249.227 1.99611 -0.00500001 0.00508733 0 0
249.327 1.99609 -0.00500001 0.00508508 0 0
249.427 1.99606 -0.00500001 0.00508283 0 0
249.527 1.99604 -0.00500001 0.00508057 0 0
249.627 1.99602 -0.00500001 0.0050783 0 0
249.727 1.996 -0.00500001 0.00507603 0 0
249.827 1.99598 -0.00500001 0.00507376 0 0
249.927 1.99596 -0.00500001 0.00507148 0 0
250.027 1.99594 -0.00500001 0.0050692 0 0
250.127 1.99592 -0.00500001 0.00506692 0 0
250.227 1.9959 -0.00500001 0.00506464 0 0
250.327 1.99588 -0.00500001 0.00506235 0 0
250.427 1.99586 -0.00500001 0.00506006 0 0
250.527 1.99585 -0.00500001 0.00505777 0 0
250.627 1.99583 -0.00500001 0.00505548 0 0
250.727 1.99581 -0.00500001 0.00505318 0 0
250.827 1.9958 -0.00500001 0.00505089 0 0
250.927 1.99578 -0.00500001 0.0050486 0 0
251.027 1.99577 -0.00500001 0.0050463 0 0
251.127 1.99576 -0.00500001 0.00504401 0 0
251.227 1.99575 -0.00500001 0.00504172 0 0
251.327 1.99574 -0.00500001 0.00503943 0 0
251.427 1.99572 -0.00500001 0.00503714 0 0
251.527 1.99571 -0.00500001 0.00503485 0 0
251.627 1.9957 -0.00500001 0.00503256 0 0
251.727 1.9957 -0.00500001 0.00503027 0 0
251.827 1.99569 -0.00500001 0.00502799 0 0
251.927 1.99568 -0.00500001 0.00502571 0 0
252.027 1.99567 -0.00500001 0.00502344 0 0
252.127 1.99567 -0.00500001 0.00502117 0 0
252.227 1.99566 -0.00500001 0.0050189 0 0
252.327 1.99566 -0.00500001 0.00501663 0 0
252.427 1.99565 -0.00500001 0.00501437 0 0
252.527 1.99565 -0.00500001 0.00501212 0 0
252.627 1.99565 -0.00500001 0.00500987 0 0
252.727 1.99564 -0.00500001 0.00500762 0 0
252.827 1.99564 -0.00500001 0.00500539 0 0
252.927 1.99564 -0.00500001 0.00500315 0 0
253.027 1.99564 -0.00500001 0.00500093 0 0
253.127 1.99564 -0.00500001 0.00499871 0 0
253.227 1.99564 -0.00500001 0.00499649 0 0
253.327 1.99564 -0.00500001 0.00499429 0 0
253.427 1.99564 -0.00500001 0.00499209 0 0
253.527 1.99565 -0.00500001 0.0049899 0 0
253.627 1.99565 -0.00500001 0.00498772 0 0
253.727 1.99565 -0.00500001 0.00498554 0 0
253.827 1.99566 -0.00500001 0.00498338 0 0
253.927 1.99566 -0.00500001 0.00498122 0 0
254.027 1.99567 -0.00500001 0.00497907 0 0
254.127 1.99568 -0.00500001 0.00497694 0 0
254.227 1.99568 -0.00500001 0.00497481 0 0
254.327 1.99569 -0.00500001 0.00497269 0 0
254.427 1.9957 -0.00500001 0.00497058 0 0
254.527 1.99571 -0.00500001 0.00496849 0 0
254.627 1.99572 -0.00500001 0.0049664 0 0
254.727 1.99573 -0.00500001 0.00496433 0 0
254.827 1.99574 -0.00500001 0.00496226 0 0
254.927 1.99575 -0.00500001 0.00496021 0 0
255.027 1.99576 -0.00500001 0.00495817 0 0
255.127 1.99577 -0.00500001 0.00495614 0 0
255.227 1.99579 -0.00500001 0.00495413 0 0
255.327 1.9958 -0.00500001 0.00495212 0 0
255.427 1.99581 -0.00500001 0.00495013 0 0
255.527 1.99583 -0.00500001 0.00494816 0 0
255.627 1.99584 -0.00500001 0.00494619 0 0
255.727 1.99586 -0.00500001 0.00494425 0 0
255.827 1.99587 -0.00500001 0.00494231 0 0
255.927 1.99589 -0.00500001 0.00494039 0 0
256.027 1.99591 -0.00500001 0.00493848 0 0
256.127 1.99593 -0.00500001 0.00493659 0 0
256.227 1.99594 -0.00500001 0.00493471 0 0
256.327 1.99596 -0.00500001 0.00493285 0 0
256.427 1.99598 -0.00500001 0.004931 0 0
256.527 1.996 -0.00500001 0.00492917 0 0
256.627 1.99602 -0.00500001 0.00492736 0 0
256.727 1.99604 -0.00500001 0.00492556 0 0
256.827 1.99607 -0.00500001 0.00492377 0 0
256.927 1.99609 -0.00500001 0.00492201 0 0
257.027 1.99611 -0.00500001 0.00492026 0 0
257.127 1.99613 -0.00500001 0.00491852 0 0
257.227 1.99616 -0.00500001 0.00491681 0 0
257.327 1.99618 -0.00500001 0.00491511 0 0
257.427 1.99621 -0.00500001 0.00491342 0 0
257.526 1.99623 -0.00500001 0.00491176 0 0
257.626 1.99626 -0.00500001 0.00491011 0 0
257.726 1.99628 -0.00500001 0.00490849 0 0
257.826 1.99631 -0.00500001 0.00490688 0 0
257.926 1.99634 -0.00500001 0.00490528 0 0
258.026 1.99636 -0.00500001 0.00490371 0 0
258.126 1.99639 -0.00500001 0.00490216 0 0
258.226 1.99642 -0.00500001 0.00490062 0 0
258.326 1.99645 -0.00500001 0.00489911 0 0
258.426 1.99648 -0.00500001 0.00489761 0 0
258.526 1.9965 -0.00500001 0.00489613 0 0
258.626 1.99653 -0.00500001 0.00489467 0 0
258.726 1.99656 -0.00500001 0.00489323 0 0
258.826 1.9966 -0.00500001 0.00489182 0 0
258.926 1.99663 -0.00500001 0.00489042 0 0
259.026 1.99666 -0.00500001 0.00488904 0 0
259.126 1.99669 -0.00500001 0.00488768 0 0
259.226 1.99672 -0.00500001 0.00488634 0 0
259.326 1.99675 -0.00500001 0.00488503 0 0
259.426 1.99679 -0.00500001 0.00488373 0 0
259.526 1.99682 -0.00500001 0.00488246 0 0
259.626 1.99685 -0.00500001 0.0048812 0 0
259.726 1.99689 -0.00500001 0.00487997 0 0
259.826 1.99692 -0.00500001 0.00487876 0 0
259.926 1.99696 -0.00500001 0.00487757 0 0
260.026 1.99699 -0.00500001 0.0048764 0 0
260.126 1.99703 -0.00500001 0.00487525 0 0
260.226 1.99706 -0.00500001 0.00487413 0 0
260.326 1.9971 -0.00500001 0.00487302 0 0
260.426 1.99714 -0.00500001 0.00487194 0 0
260.526 1.99717 -0.00500001 0.00487088 0 0
260.626 1.99721 -0.00500001 0.00486984 0 0
260.726 1.99725 -0.00500001 0.00486883 0 0
260.826 1.99728 -0.00500001 0.00486784 0 0
260.926 1.99732 -0.00500001 0.00486686 0 0
261.026 1.99736 -0.00500001 0.00486592 0 0
261.126 1.9974 -0.00500001 0.00486499 0 0
261.226 1.99744 -0.00500001 0.00486409 0 0
261.326 1.99747 -0.00500001 0.00486321 0 0
261.426 1.99751 -0.00500001 0.00486235 0 0
261.526 1.99755 -0.00500001 0.00486152 0 0
261.626 1.99759 -0.00500001 0.0048607 0 0
261.726 1.99763 -0.00500001 0.00485992 0 0
261.826 1.99767 -0.00500001 0.00485915 0 0
261.926 1.99771 -0.00500001 0.00485841 0 0
262.026 1.99775 -0.00500001 0.00485769 0 0
262.126 1.99779 -0.00500001 0.00485699 0 0
262.226 1.99783 -0.00500001 0.00485632 0 0
262.326 1.99787 -0.00500001 0.00485567 0 0
262.426 1.99792 -0.00500001 0.00485504 0 0
262.526 1.99796 -0.00500001 0.00485444 0 0
262.626 1.998 -0.00500001 0.00485386 0 0
262.726 1.99804 -0.00500001 0.0048533 0 0
262.826 1.99808 -0.00500001 0.00485277 0 0
262.926 1.99812 -0.00500001 0.00485226 0 0
263.026 1.99816 -0.00500001 0.00485177 0 0
263.126 1.99821 -0.00500001 0.00485131 0 0
263.226 1.99825 -0.00500001 0.00485087 0 0
263.326 1.99829 -0.00500001 0.00485045 0 0
263.426 1.99833 -0.00500001 0.00485006 0 0
263.526 1.99838 -0.00500001 0.00484969 0 0
263.626 1.99842 -0.00500001 0.00484934 0 0
263.726 1.99846 -0.00500001 0.00484902 0 0
263.826 1.9985 -0.00500001 0.00484872 0 0
263.926 1.99855 -0.00500001 0.00484844 0 0
264.026 1.99859 -0.00500001 0.00484819 0 0
264.126 1.99863 -0.00500001 0.00484796 0 0
264.226 1.99868 -0.00500001 0.00484775 0 0
264.326 1.99872 -0.00500001 0.00484757 0 0
264.426 1.99876 -0.00500001 0.00484741 0 0
264.526 1.99881 -0.00500001 0.00484727 0 0
264.626 1.99885 -0.00500001 0.00484716 0 0
264.726 1.99889 -0.00500001 0.00484707 0 0
264.826 1.99894 -0.00500001 0.004847 0 0
264.926 1.99898 -0.00500001 0.00484696 0 0
265.026 1.99902 -0.00500001 0.00484693 0 0
265.126 1.99907 -0.00500001 0.00484694 0 0
265.226 1.99911 -0.00500001 0.00484696 0 0
265.326 1.99915 -0.00500001 0.00484701 0 0
265.426 1.9992 -0.00500001 0.00484708 0 0
265.526 1.99924 -0.00500001 0.00484717 0 0
265.626 1.99928 -0.00500001 0.00484728 0 0
265.726 1.99932 -0.00500001 0.00484742 0 0
265.826 1.99937 -0.00500001 0.00484758 0 0
265.926 1.99941 -0.00500001 0.00484776 0 0
266.026 1.99945 -0.00500001 0.00484797 0 0
266.126 1.9995 -0.00500001 0.00484819 0 0
266.226 1.99954 -0.00500001 0.00484844 0 0
266.326 1.99958 -0.00500001 0.00484871 0 0
266.426 1.99962 -0.00500001 0.004849 0 0
266.526 1.99967 -0.00500001 0.00484932 0 0
266.626 1.99971 -0.00500001 0.00484965 0 0
266.725 1.99975 -0.00500001 0.00485001 0 0
266.825 1.99979 -0.00500001 0.00485039 0 0
266.925 1.99984 -0.00500001 0.00485079 0 0
267.025 1.99988 -0.00500001 0.00485121 0 0
267.125 1.99992 -0.00500001 0.00485165 0 0
267.225 1.99996 -0.00500001 0.00485211 0 0
267.325 2 -0.00500001 0.0048526 0 0
267.425 2.00005 -0.00500001 0.0048531 0 0
267.525 2.00009 -0.00500001 0.00485363 0 0
267.625 2.00013 -0.00500001 0.00485417 0 0
267.725 2.00017 -0.00500001 0.00485474 0 0
267.825 2.00021 -0.00500001 0.00485532 0 0
267.925 2.00025 -0.00500001 0.00485593 0 0
268.025 2.00029 -0.00500001 0.00485655 0 0
268.125 2.00033 -0.00500001 0.0048572 0 0
268.225 2.00037 -0.00500001 0.00485787 0 0
268.325 2.00041 -0.00500001 0.00485855 0 0
268.425 2.00045 -0.00500001 0.00485925 0 0
268.525 2.00049 -0.00500001 0.00485998 0 0
268.625 2.00053 -0.00500001 0.00486072 0 0
268.725 2.00057 -0.00500001 0.00486148 0 0
268.825 2.00061 -0.00500001 0.00486226 0 0
268.925 2.00065 -0.00500001 0.00486306 0 0
269.025 2.00068 -0.00500001 0.00486387 0 0
269.125 2.00072 -0.00500001 0.00486471 0 0
269.225 2.00076 -0.00500001 0.00486556 0 0
269.325 2.0008 -0.00500001 0.00486643 0 0
269.425 2.00083 -0.00500001 0.00486732 0 0
269.525 2.00087 -0.00500001 0.00486823 0 0
269.625 2.00091 -0.00500001 0.00486915 0 0
269.725 2.00095 -0.00500001 0.00487009 0 0
269.825 2.00098 -0.00500001 0.00487104 0 0
269.925 2.00102 -0.00500001 0.00487202 0 0
270.025 2.00105 -0.00500001 0.00487301 0 0
270.125 2.00109 -0.00500001 0.00487401 0 0
270.225 2.00112 -0.00500001 0.00487504 0 0
270.325 2.00116 -0.00500001 0.00487608 0 0
270.425 2.00119 -0.00500001 0.00487713 0 0
270.525 2.00123 -0.00500001 0.0048782 0 0
270.625 2.00126 -0.00500001 0.00487928 0 0
270.725 2.00129 -0.00500001 0.00488039 0 0
270.825 2.00133 -0.00500001 0.0048815 0 0
270.925 2.00136 -0.00500001 0.00488263 0 0
271.025 2.00139 -0.00500001 0.00488377 0 0
271.125 2.00143 -0.00500001 0.00488493 0 0
271.225 2.00146 -0.00500001 0.00488611 0 0
271.325 2.00149 -0.00500001 0.00488729 0 0
271.425 2.00152 -0.00500001 0.00488849 0 0
271.525 2.00155 -0.00500001 0.00488971 0 0
271.625 2.00158 -0.00500001 0.00489094 0 0
271.725 2.00161 -0.00500001 0.00489218 0 0
271.825 2.00164 -0.00500001 0.00489343 0 0
271.925 2.00167 -0.00500001 0.0048947 0 0
272.025 2.0017 -0.00500001 0.00489597 0 0
272.125 2.00173 -0.00500001 0.00489726 0 0
272.225 2.00176 -0.00500001 0.00489857 0 0
272.325 2.00179 -0.00500001 0.00489988 0 0
272.425 2.00181 -0.00500001 0.00490121 0 0
272.525 2.00184 -0.00500001 0.00490254 0 0
272.625 2.00187 -0.00500001 0.00490389 0 0
272.725 2.00189 -0.00500001 0.00490525 0 0
272.825 2.00192 -0.00500001 0.00490662 0 0
272.925 2.00194 -0.00500001 0.004908 0 0
273.025 2.00197 -0.00500001 0.00490939 0 0
273.125 2.00199 -0.00500001 0.00491079 0 0
273.225 2.00202 -0.00500001 0.0049122 0 0
273.325 2.00204 -0.00500001 0.00491361 0 0
273.425 2.00207 -0.00500001 0.00491504 0 0
273.525 2.00209 -0.00500001 0.00491648 0 0
273.625 2.00211 -0.00500001 0.00491792 0 0
273.725 2.00213 -0.00500001 0.00491938 0 0
273.825 2.00216 -0.00500001 0.00492084 0 0
273.925 2.00218 -0.00500001 0.00492231 0 0
274.025 2.0022 -0.00500001 0.00492378 0 0
274.125 2.00222 -0.00500001 0.00492527 0 0
274.225 2.00224 -0.00500001 0.00492676 0 0
274.325 2.00226 -0.00500001 0.00492826 0 0
274.425 2.00228 -0.00500001 0.00492977 0 0
274.525 2.0023 -0.00500001 0.00493128 0 0
274.625 2.00232 -0.00500001 0.0049328 0 0
274.725 2.00233 -0.00500001 0.00493432 0 0
274.825 2.00235 -0.00500001 0.00493585 0 0
274.925 2.00237 -0.00500001 0.00493739 0 0
275.025 2.00239 -0.00500001 0.00493893 0 0
275.125 2.0024 -0.00500001 0.00494047 0 0
275.225 2.00242 -0.00500001 0.00494202 0 0
275.325 2.00243 -0.00500001 0.00494358 0 0
275.425 2.00245 -0.00500001 0.00494514 0 0
275.525 2.00246 -0.00500001 0.0049467 0 0
275.625 2.00248 -0.00500001 0.00494827 0 0
275.725 2.00249 -0.00500001 0.00494984 0 0
275.824 2.0025 -0.00500001 0.00495141 0 0
275.924 2.00252 -0.00500001 0.00495299 0 0
276.024 2.00253 -0.00500001 0.00495457 0 0
276.124 2.00254 -0.00500001 0.00495615 0 0
276.224 2.00255 -0.00500001 0.00495774 0 0
276.324 2.00256 -0.00500001 0.00495932 0 0
276.424 2.00257 -0.00500001 0.00496091 0 0
276.524 2.00258 -0.00500001 0.0049625 0 0
276.624 2.00259 -0.00500001 0.00496409 0 0
276.724 2.0026 -0.00500001 0.00496568 0 0
276.824 2.00261 -0.00500001 0.00496728 0 0
276.924 2.00262 -0.00500001 0.00496887 0 0
277.024 2.00263 -0.00500001 0.00497046 0 0
277.124 2.00263 -0.00500001 0.00497206 0 0
277.224 2.00264 -0.00500001 0.00497365 0 0
277.324 2.00265 -0.00500001 0.00497525 0 0
277.424 2.00265 -0.00500001 0.00497684 0 0
277.524 2.00266 -0.00500001 0.00497843 0 0
277.624 2.00266 -0.00500001 0.00498002 0 0
277.724 2.00267 -0.00500001 0.00498161 0 0
277.824 2.00267 -0.00500001 0.0049832 0 0
277.924 2.00267 -0.00500001 0.00498478 0 0
278.024 2.00268 -0.00500001 0.00498637 0 0
278.124 2.00268 -0.00500001 0.00498795 0 0
278.224 2.00268 -0.00500001 0.00498953 0 0
278.324 2.00268 -0.00500001 0.00499111 0 0
278.424 2.00268 -0.00500001 0.00499268 0 0
278.524 2.00269 -0.00500001 0.00499425 0 0
278.624 2.00269 -0.00500001 0.00499582 0 0
278.724 2.00269 -0.00500001 0.00499738 0 0
278.824 2.00269 -0.00500001 0.00499894 0 0
278.924 2.00268 -0.00500001 0.00500049 0 0
279.024 2.00268 -0.00500001 0.00500204 0 0
279.124 2.00268 -0.00500001 0.00500359 0 0
279.224 2.00268 -0.00500001 0.00500513 0 0
279.324 2.00268 -0.00500001 0.00500666 0 0
279.424 2.00267 -0.00500001 0.00500819 0 0
279.524 2.00267 -0.00500001 0.00500972 0 0
279.624 2.00266 -0.00500001 0.00501124 0 0
279.724 2.00266 -0.00500001 0.00501275 0 0
279.824 2.00266 -0.00500001 0.00501426 0 0
279.924 2.00265 -0.00500001 0.00501576 0 0
280.024 2.00264 -0.00500001 0.00501725 0 0
280.124 2.00264 -0.00500001 0.00501874 0 0
280.224 2.00263 -0.00500001 0.00502022 0 0
280.324 2.00262 -0.00500001 0.00502169 0 0
280.424 2.00262 -0.00500001 0.00502316 0 0
280.524 2.00261 -0.00500001 0.00502462 0 0
280.624 2.0026 -0.00500001 0.00502607 0 0
280.724 2.00259 -0.00500001 0.00502751 0 0
280.824 2.00258 -0.00500001 0.00502894 0 0
280.924 2.00257 -0.00500001 0.00503037 0 0
281.024 2.00256 -0.00500001 0.00503179 0 0
281.124 2.00255 -0.00500001 0.00503319 0 0
281.224 2.00254 -0.00500001 0.00503459 0 0
281.324 2.00253 -0.00500001 0.00503598 0 0
281.424 2.00252 -0.00500001 0.00503736 0 0
281.524 2.00251 -0.00500001 0.00503873 0 0
281.624 2.00249 -0.00500001 0.00504009 0 0
281.724 2.00248 -0.00500001 0.00504145 0 0
281.824 2.00247 -0.00500001 0.00504279 0 0
281.924 2.00246 -0.00500001 0.00504412 0 0
282.024 2.00244 -0.00500001 0.00504544 0 0
282.124 2.00243 -0.00500001 0.00504675 0 0
282.224 2.00241 -0.00500001 0.00504804 0 0
282.324 2.0024 -0.00500001 0.00504933 0 0
282.424 2.00238 -0.00500001 0.00505061 0 0
282.524 2.00237 -0.00500001 0.00505187 0 0
282.624 2.00235 -0.00500001 0.00505313 0 0
282.724 2.00233 -0.00500001 0.00505437 0 0
282.824 2.00232 -0.00500001 0.0050556 0 0
282.924 2.0023 -0.00500001 0.00505682 0 0
283.024 2.00228 -0.00500001 0.00505802 0 0
283.124 2.00226 -0.00500001 0.00505921 0 0
283.224 2.00225 -0.00500001 0.00506039 0 0
283.324 2.00223 -0.00500001 0.00506156 0 0
283.424 2.00221 -0.00500001 0.00506272 0 0
283.524 2.00219 -0.00500001 0.00506386 0 0
283.624 2.00217 -0.00500001 0.00506499 0 0
283.724 2.00215 -0.00500001 0.00506611 0 0
283.824 2.00213 -0.00500001 0.00506721 0 0
283.924 2.00211 -0.00500001 0.0050683 0 0
284.024 2.00209 -0.00500001 0.00506937 0 0
284.124 2.00207 -0.00500001 0.00507043 0 0
284.224 2.00205 -0.00500001 0.00507148 0 0
284.324 2.00202 -0.00500001 0.00507252 0 0
284.424 2.002 -0.00500001 0.00507354 0 0
284.524 2.00198 -0.00500001 0.00507454 0 0
284.624 2.00196 -0.00500001 0.00507553 0 0
284.724 2.00193 -0.00500001 0.00507651 0 0
284.824 2.00191 -0.00500001 0.00507747 0 0
284.924 2.00189 -0.00500001 0.00507842 0 0
285.023 2.00186 -0.00500001 0.00507935 0 0
285.123 2.00184 -0.00500001 0.00508027 0 0
285.223 2.00182 -0.00500001 0.00508117 0 0
285.323 2.00179 -0.00500001 0.00508206 0 0
285.423 2.00177 -0.00500001 0.00508293 0 0
285.523 2.00174 -0.00500001 0.00508379 0 0
285.623 2.00172 -0.00500001 0.00508463 0 0
285.723 2.00169 -0.00500001 0.00508545 0 0
285.823 2.00167 -0.00500001 0.00508626 0 0
285.923 2.00164 -0.00500001 0.00508706 0 0
286.023 2.00161 -0.00500001 0.00508784 0 0
286.123 2.00159 -0.00500001 0.0050886 0 0
286.223 2.00156 -0.00500001 0.00508935 0 0
286.323 2.00153 -0.00500001 0.00509008 0 0
286.423 2.00151 -0.00500001 0.00509079 0 0
286.523 2.00148 -0.00500001 0.00509149 0 0
286.623 2.00145 -0.00500001 0.00509217 0 0
286.723 2.00143 -0.00500001 0.00509284 0 0
286.823 2.0014 -0.00500001 0.00509349 0 0
286.923 2.00137 -0.00500001 0.00509412 0 0
287.023 2.00134 -0.00500001 0.00509474 0 0
287.123 2.00131 -0.00500001 0.00509534 0 0
287.223 2.00129 -0.00500001 0.00509592 0 0
287.323 2.00126 -0.00500001 0.00509649 0 0
287.423 2.00123 -0.00500001 0.00509704 0 0
287.523 2.0012 -0.00500001 0.00509757 0 0
287.623 2.00117 -0.00500001 0.00509809 0 0
287.723 2.00114 -0.00500001 0.00509859 0 0
287.823 2.00111 -0.00500001 0.00509907 0 0
287.923 2.00108 -0.00500001 0.00509954 0 0
288.023 2.00105 -0.00500001 0.00509999 0 0
288.123 2.00102 -0.00500001 0.00510042 0 0
288.223 2.00099 -0.00500001 0.00510084 0 0
288.323 2.00096 -0.00500001 0.00510123 0 0
288.423 2.00093 -0.00500001 0.00510162 0 0
288.523 2.0009 -0.00500001 0.00510198 0 0
288.623 2.00087 -0.00500001 0.00510233 0 0
288.723 2.00084 -0.00500001 0.00510266 0 0
288.823 2.00081 -0.00500001 0.00510297 0 0
288.923 2.00078 -0.00500001 0.00510327 0 0
289.023 2.00075 -0.00500001 0.00510355 0 0
289.123 2.00072 -0.00500001 0.00510381 0 0
289.223 2.00069 -0.00500001 0.00510405 0 0
289.323 2.00066 -0.00500001 0.00510428 0 0
289.423 2.00063 -0.00500001 0.00510449 0 0
289.523 2.0006 -0.00500001 0.00510469 0 0
289.623 2.00057 -0.00500001 0.00510486 0 0
289.723 2.00053 -0.00500001 0.00510502 0 0
289.823 2.0005 -0.00500001 0.00510517 0 0
289.923 2.00047 -0.00500001 0.00510529 0 0
290.023 2.00044 -0.00500001 0.0051054 0 0
290.123 2.00041 -0.00500001 0.00510549 0 0
290.223 2.00038 -0.00500001 0.00510557 0 0
290.323 2.00035 -0.00500001 0.00510563 0 0
290.423 2.00032 -0.00500001 0.00510567 0 0
290.523 2.00028 -0.00500001 0.00510569 0 0
290.623 2.00025 -0.00500001 0.0051057 0 0
290.723 2.00022 -0.00500001 0.00510569 0 0
290.823 2.00019 -0.00500001 0.00510567 0 0
290.923 2.00016 -0.00500001 0.00510563 0 0
291.023 2.00013 -0.00500001 0.00510557 0 0
291.123 2.0001 -0.00500001 0.00510549 0 0
291.223 2.00007 -0.00500001 0.0051054 0 0
291.323 2.00004 -0.00500001 0.00510529 0 0
291.423 2 -0.00500001 0.00510517 0 0
291.523 1.99997 -0.00500001 0.00510503 0 0
291.623 1.99994 -0.00500001 0.00510487 0 0
291.723 1.99991 -0.00500001 0.0051047 0 0
291.823 1.99988 -0.00500001 0.00510451 0 0
291.923 1.99985 -0.00500001 0.0051043 0 0
292.023 1.99982 -0.00500001 0.00510408 0 0
292.123 1.99979 -0.00500001 0.00510384 0 0
292.223 1.99976 -0.00500001 0.00510359 0 0
292.323 1.99973 -0.00500001 0.00510332 0 0
292.423 1.9997 -0.00500001 0.00510304 0 0
292.523 1.99967 -0.00500001 0.00510274 0 0
292.623 1.99964 -0.00500001 0.00510242 0 0
292.723 1.99961 -0.00500001 0.00510209 0 0
292.823 1.99957 -0.00500001 0.00510175 0 0
292.923 1.99954 -0.00500001 0.00510138 0 0
293.023 1.99951 -0.00500001 0.00510101 0 0
293.123 1.99949 -0.00500001 0.00510062 0 0
293.223 1.99946 -0.00500001 0.00510021 0 0
293.323 1.99943 -0.00500001 0.00509979 0 0
293.423 1.9994 -0.00500001 0.00509935 0 0
293.523 1.99937 -0.00500001 0.0050989 0 0
293.623 1.99934 -0.00500001 0.00509844 0 0
293.723 1.99931 -0.00500001 0.00509796 0 0
293.823 1.99928 -0.00500001 0.00509746 0 0
293.923 1.99925 -0.00500001 0.00509696 0 0
294.023 1.99922 -0.00500001 0.00509643 0 0
294.122 1.99919 -0.00500001 0.0050959 0 0
294.222 1.99917 -0.00500001 0.00509535 0 0
294.322 1.99914 -0.00500001 0.00509478 0 0
294.422 1.99911 -0.00500001 0.00509421 0 0
294.522 1.99908 -0.00500001 0.00509362 0 0
294.622 1.99905 -0.00500001 0.00509301 0 0
294.722 1.99903 -0.00500001 0.0050924 0 0
294.822 1.999 -0.00500001 0.00509177 0 0
294.922 1.99897 -0.00500001 0.00509112 0 0
295.022 1.99895 -0.00500001 0.00509047 0 0
295.122 1.99892 -0.00500001 0.0050898 0 0
295.222 1.99889 -0.00500001 0.00508912 0 0
295.322 1.99887 -0.00500001 0.00508842 0 0
295.422 1.99884 -0.00500001 0.00508772 0 0
295.522 1.99881 -0.00500001 0.005087 0 0
295.622 1.99879 -0.00500001 0.00508627 0 0
295.722 1.99876 -0.00500001 0.00508553 0 0
295.822 1.99874 -0.00500001 0.00508478 0 0
295.922 1.99871 -0.00500001 0.00508401 0 0
296.022 1.99869 -0.00500001 0.00508324 0 0
296.122 1.99866 -0.00500001 0.00508245 0 0
296.222 1.99864 -0.00500001 0.00508165 0 0
296.322 1.99861 -0.00500001 0.00508084 0 0
296.422 1.99859 -0.00500001 0.00508002 0 0
296.522 1.99857 -0.00500001 0.00507919 0 0
296.622 1.99854 -0.00500001 0.00507835 0 0
296.722 1.99852 -0.00500001 0.0050775 0 0
296.822 1.9985 -0.00500001 0.00507664 0 0
296.922 1.99847 -0.00500001 0.00507576 0 0
297.022 1.99845 -0.00500001 0.00507488 0 0
297.122 1.99843 -0.00500001 0.00507399 0 0
297.222 1.99841 -0.00500001 0.00507309 0 0
297.322 1.99839 -0.00500001 0.00507218 0 0
297.422 1.99836 -0.00500001 0.00507126 0 0
297.522 1.99834 -0.00500001 0.00507034 0 0
297.622 1.99832 -0.00500001 0.0050694 0 0
297.722 1.9983 -0.00500001 0.00506845 0 0
297.822 1.99828 -0.00500001 0.0050675 0 0
297.922 1.99826 -0.00500001 0.00506654 0 0
298.022 1.99824 -0.00500001 0.00506557 0 0
298.122 1.99822 -0.00500001 0.00506459 0 0
298.222 1.9982 -0.00500001 0.0050636 0 0
298.322 1.99818 -0.00500001 0.00506261 0 0
298.422 1.99817 -0.00500001 0.00506161 0 0
298.522 1.99815 -0.00500001 0.0050606 0 0
298.622 1.99813 -0.00500001 0.00505959 0 0
298.722 1.99811 -0.00500001 0.00505856 0 0
298.822 1.99809 -0.00500001 0.00505754 0 0
298.922 1.99808 -0.00500001 0.0050565 0 0
299.022 1.99806 -0.00500001 0.00505546 0 0
299.122 1.99804 -0.00500001 0.00505441 0 0
299.222 1.99803 -0.00500001 0.00505336 0 0
299.322 1.99801 -0.00500001 0.0050523 0 0
299.422 1.998 -0.00500001 0.00505123 0 0
299.522 1.99798 -0.00500001 0.00505016 0 0
299.622 1.99796 -0.00500001 0.00504909 0 0
299.722 1.99795 -0.00500001 0.005048 0 0
299.822 1.99794 -0.00500001 0.00504692 0 0
299.922 1.99792 -0.00500001 0.00504583 0 0
300.022 1.99791 -0.00500001 0.00504473 0 0
300.122 1.99789 -0.00500001 0.00504363 0 0
300.222 1.99788 -0.00500001 0.00504253 0 0
300.322 1.99787 -0.00500001 0.00504142 0 0
300.422 1.99786 -0.00500001 0.00504031 0 0
300.522 1.99784 -0.00500001 0.0050392 0 0
