#Time  flux(x0) flux(x1) flux(y0) flux(y1)
147960  -6.6e-05 6.6e-05 0 0
148020  -6.6e-05 6.6e-05 0 0
148080  -6.6e-05 6.6e-05 0 0
148140  -6.6e-05 6.6e-05 0 0
148200  -6.6e-05 6.6e-05 0 0
148260  -6.6e-05 6.6e-05 0 0
148320  -6.6e-05 6.6e-05 0 0
148380  -6.6e-05 6.6e-05 0 0
148440  -6.6e-05 6.6e-05 0 0
148500  -6.6e-05 6.6e-05 0 0
148560  -6.6e-05 6.6e-05 0 0
148620  -6.6e-05 6.6e-05 0 0
148680  -6.6e-05 6.6e-05 0 0
148740  -6.6e-05 6.6e-05 0 0
148800  -6.6e-05 6.6e-05 0 0
148860  -6.6e-05 6.6e-05 0 0
148920  -6.6e-05 6.6e-05 0 0
148980  -6.6e-05 6.6e-05 0 0
149040  -6.6e-05 6.6e-05 0 0
149100  -6.6e-05 6.6e-05 0 0
149160  -6.6e-05 6.6e-05 0 0
149220  -6.6e-05 6.6e-05 0 0
149280  -6.6e-05 6.6e-05 0 0
149340  -6.6e-05 6.6e-05 0 0
149400  -6.6e-05 6.6e-05 0 0
149460  -6.6e-05 6.6e-05 0 0
149520  -6.6e-05 6.6e-05 0 0
149580  -6.6e-05 6.6e-05 0 0
149640  -6.6e-05 6.6e-05 0 0
149700  -6.6e-05 6.6e-05 0 0
149760  -6.6e-05 6.6e-05 0 0
149820  -6.6e-05 6.6e-05 0 0
149880  -6.6e-05 6.6e-05 0 0
149940  -6.6e-05 6.6e-05 0 0
150000  -6.6e-05 6.6e-05 0 0
150060  -6.6e-05 6.6e-05 0 0
150120  -6.6e-05 6.6e-05 0 0
150180  -6.6e-05 6.6e-05 0 0
150240  -6.6e-05 6.6e-05 0 0
150300  -6.6e-05 6.6e-05 0 0
150360  -6.6e-05 6.6e-05 0 0
150420  -6.6e-05 6.6e-05 0 0
150480  -6.6e-05 6.6e-05 0 0
150540  -6.6e-05 6.6e-05 0 0
150600  -6.6e-05 6.6e-05 0 0
150660  -6.6e-05 6.6e-05 0 0
150720  -6.6e-05 6.6e-05 0 0
150780  -6.6e-05 6.6e-05 0 0
150840  -6.6e-05 6.6e-05 0 0
150900  -6.6e-05 6.6e-05 0 0
150960  -6.6e-05 6.6e-05 0 0
151020  -6.6e-05 6.6e-05 0 0
151080  -6.6e-05 6.6e-05 0 0
151140  -6.6e-05 6.6e-05 0 0
151200  -6.6e-05 6.6e-05 0 0
151260  -6.6e-05 6.6e-05 0 0
151320  -6.6e-05 6.6e-05 0 0
151380  -6.6e-05 6.6e-05 0 0
151440  -6.6e-05 6.6e-05 0 0
151500  -6.6e-05 6.6e-05 0 0
151560  -6.6e-05 6.6e-05 0 0
151620  -6.6e-05 6.6e-05 0 0
151680  -6.6e-05 6.6e-05 0 0
151740  -6.6e-05 6.6e-05 0 0
151800  -6.6e-05 6.6e-05 0 0
151860  -6.6e-05 6.6e-05 0 0
151920  -6.6e-05 6.6e-05 0 0
151980  -6.6e-05 6.6e-05 0 0
152040  -6.6e-05 6.6e-05 0 0
152100  -6.6e-05 6.6e-05 0 0
152160  -6.6e-05 6.6e-05 0 0
152220  -6.6e-05 6.6e-05 0 0
152280  -6.6e-05 6.6e-05 0 0
152340  -6.6e-05 6.6e-05 0 0
152400  -6.6e-05 6.6e-05 0 0
152460  -6.6e-05 6.6e-05 0 0
152520  -6.6e-05 6.6e-05 0 0
152580  -6.6e-05 6.6e-05 0 0
152640  -6.6e-05 6.6e-05 0 0
152700  -6.6e-05 6.6e-05 0 0
152760  -6.6e-05 6.6e-05 0 0
152820  -6.6e-05 6.6e-05 0 0
152880  -6.6e-05 6.6e-05 0 0
152940  -6.6e-05 6.6e-05 0 0
153000  -6.6e-05 6.6e-05 0 0
153060  -6.6e-05 6.6e-05 0 0
153120  -6.6e-05 6.6e-05 0 0
153180  -6.6e-05 6.6e-05 0 0
153240  -6.6e-05 6.6e-05 0 0
153300  -6.6e-05 6.6e-05 0 0
153360  -6.6e-05 6.6e-05 0 0
153420  -6.6e-05 6.6e-05 0 0
153480  -6.6e-05 6.6e-05 0 0
153540  -6.6e-05 6.6e-05 0 0
153600  -6.6e-05 6.6e-05 0 0
153660  -6.6e-05 6.6e-05 0 0
153720  -6.6e-05 6.6e-05 0 0
153780  -6.6e-05 6.6e-05 0 0
153840  -6.6e-05 6.6e-05 0 0
153900  -6.6e-05 6.6e-05 0 0
153960  -6.6e-05 6.6e-05 0 0
154020  -6.6e-05 6.6e-05 0 0
154080  -6.6e-05 6.6e-05 0 0
154140  -6.6e-05 6.6e-05 0 0
154200  -6.6e-05 6.6e-05 0 0
154260  -6.6e-05 6.6e-05 0 0
154320  -6.6e-05 6.6e-05 0 0
154380  -6.6e-05 6.6e-05 0 0
154440  -6.6e-05 6.6e-05 0 0
154500  -6.6e-05 6.6e-05 0 0
154560  -6.6e-05 6.6e-05 0 0
154620  -6.6e-05 6.6e-05 0 0
154680  -6.6e-05 6.6e-05 0 0
154740  -6.6e-05 6.6e-05 0 0
154800  -6.6e-05 6.6e-05 0 0
154860  -6.6e-05 6.6e-05 0 0
154920  -6.6e-05 6.6e-05 0 0
154980  -6.6e-05 6.6e-05 0 0
155040  -6.6e-05 6.6e-05 0 0
155100  -6.6e-05 6.6e-05 0 0
155160  -6.6e-05 6.6e-05 0 0
155220  -6.6e-05 6.6e-05 0 0
155280  -6.6e-05 6.6e-05 0 0
155340  -6.6e-05 6.6e-05 0 0
155400  -6.6e-05 6.6e-05 0 0
155460  -6.6e-05 6.6e-05 0 0
155520  -6.6e-05 6.6e-05 0 0
155580  -6.6e-05 6.6e-05 0 0
155640  -6.6e-05 6.6e-05 0 0
155700  -6.6e-05 6.6e-05 0 0
155760  -6.6e-05 6.6e-05 0 0
155820  -6.6e-05 6.6e-05 0 0
155880  -6.6e-05 6.6e-05 0 0
155940  -6.6e-05 6.6e-05 0 0
156000  -6.6e-05 6.6e-05 0 0
156060  -6.6e-05 6.6e-05 0 0
156120  -6.6e-05 6.6e-05 0 0
156180  -6.6e-05 6.6e-05 0 0
156240  -6.6e-05 6.6e-05 0 0
156300  -6.6e-05 6.6e-05 0 0
156360  -6.6e-05 6.6e-05 0 0
156420  -6.6e-05 6.6e-05 0 0
156480  -6.6e-05 6.6e-05 0 0
156540  -6.6e-05 6.6e-05 0 0
156600  -6.6e-05 6.6e-05 0 0
156660  -6.6e-05 6.6e-05 0 0
156720  -6.6e-05 6.6e-05 0 0
156780  -6.6e-05 6.6e-05 0 0
156840  -6.6e-05 6.6e-05 0 0
156900  -6.6e-05 6.6e-05 0 0
156960  -6.6e-05 6.6e-05 0 0
157020  -6.6e-05 6.6e-05 0 0
157080  -6.6e-05 6.6e-05 0 0
157140  -6.6e-05 6.6e-05 0 0
157200  -6.6e-05 6.6e-05 0 0
157260  -6.6e-05 6.6e-05 0 0
157320  -6.6e-05 6.6e-05 0 0
157380  -6.6e-05 6.6e-05 0 0
157440  -6.6e-05 6.6e-05 0 0
157500  -6.6e-05 6.6e-05 0 0
157560  -6.6e-05 6.6e-05 0 0
157620  -6.6e-05 6.6e-05 0 0
157680  -6.6e-05 6.6e-05 0 0
157740  -6.6e-05 6.6e-05 0 0
157800  -6.6e-05 6.6e-05 0 0
157860  -6.6e-05 6.6e-05 0 0
157920  -6.6e-05 6.6e-05 0 0
157980  -6.6e-05 6.6e-05 0 0
158040  -6.6e-05 6.6e-05 0 0
158100  -6.6e-05 6.6e-05 0 0
158160  -6.6e-05 6.6e-05 0 0
158220  -6.6e-05 6.6e-05 0 0
158280  -6.6e-05 6.6e-05 0 0
158340  -6.6e-05 6.6e-05 0 0
158400  -6.6e-05 6.6e-05 0 0
158460  -6.6e-05 6.6e-05 0 0
158520  -6.6e-05 6.6e-05 0 0
158580  -6.6e-05 6.6e-05 0 0
158640  -6.6e-05 6.6e-05 0 0
158700  -6.6e-05 6.6e-05 0 0
158760  -6.6e-05 6.6e-05 0 0
158820  -6.6e-05 6.6e-05 0 0
158880  -6.6e-05 6.6e-05 0 0
158940  -6.6e-05 6.6e-05 0 0
159000  -6.6e-05 6.6e-05 0 0
159060  -6.6e-05 6.6e-05 0 0
159120  -6.6e-05 6.6e-05 0 0
159180  -6.6e-05 6.6e-05 0 0
159240  -6.6e-05 6.6e-05 0 0
159300  -6.6e-05 6.6e-05 0 0
159360  -6.6e-05 6.6e-05 0 0
159420  -6.6e-05 6.6e-05 0 0
159480  -6.6e-05 6.6e-05 0 0
159540  -6.6e-05 6.6e-05 0 0
159600  -6.6e-05 6.6e-05 0 0
159660  -6.6e-05 6.6e-05 0 0
159720  -6.6e-05 6.6e-05 0 0
159780  -6.6e-05 6.6e-05 0 0
159840  -6.6e-05 6.6e-05 0 0
159900  -6.6e-05 6.6e-05 0 0
159960  -6.6e-05 6.6e-05 0 0
160020  -6.6e-05 6.6e-05 0 0
160080  -6.6e-05 6.6e-05 0 0
160140  -6.6e-05 6.6e-05 0 0
160200  -6.6e-05 6.6e-05 0 0
160260  -6.6e-05 6.6e-05 0 0
160320  -6.6e-05 6.6e-05 0 0
160380  -6.6e-05 6.6e-05 0 0
160440  -6.6e-05 6.6e-05 0 0
160500  -6.6e-05 6.6e-05 0 0
160560  -6.6e-05 6.6e-05 0 0
160620  -6.6e-05 6.6e-05 0 0
160680  -6.6e-05 6.6e-05 0 0
160740  -6.6e-05 6.6e-05 0 0
160800  -6.6e-05 6.6e-05 0 0
160860  -6.6e-05 6.6e-05 0 0
160920  -6.6e-05 6.6e-05 0 0
160980  -6.6e-05 6.6e-05 0 0
161040  -6.6e-05 6.6e-05 0 0
161100  -6.6e-05 6.6e-05 0 0
161160  -6.6e-05 6.6e-05 0 0
161220  -6.6e-05 6.6e-05 0 0
161280  -6.6e-05 6.6e-05 0 0
161340  -6.6e-05 6.6e-05 0 0
161400  -6.6e-05 6.6e-05 0 0
161460  -6.6e-05 6.6e-05 0 0
161520  -6.6e-05 6.6e-05 0 0
161580  -6.6e-05 6.6e-05 0 0
161640  -6.6e-05 6.6e-05 0 0
161700  -6.6e-05 6.6e-05 0 0
161760  -6.6e-05 6.6e-05 0 0
161820  -6.6e-05 6.6e-05 0 0
161880  -6.6e-05 6.6e-05 0 0
161940  -6.6e-05 6.6e-05 0 0
162000  -6.6e-05 6.6e-05 0 0
162060  -6.6e-05 6.6e-05 0 0
162120  -6.6e-05 6.6e-05 0 0
162180  -6.6e-05 6.6e-05 0 0
162240  -6.6e-05 6.6e-05 0 0
162300  -6.6e-05 6.6e-05 0 0
162360  -6.6e-05 6.6e-05 0 0
162420  -6.6e-05 6.6e-05 0 0
162480  -6.6e-05 6.6e-05 0 0
162540  -6.6e-05 6.6e-05 0 0
162600  -6.6e-05 6.6e-05 0 0
162660  -6.6e-05 6.6e-05 0 0
162720  -6.6e-05 6.6e-05 0 0
162780  -6.6e-05 6.6e-05 0 0
162840  -6.6e-05 6.6e-05 0 0
162900  -6.6e-05 6.6e-05 0 0
162960  -6.6e-05 6.6e-05 0 0
163020  -6.6e-05 6.6e-05 0 0
163080  -6.6e-05 6.6e-05 0 0
163140  -6.6e-05 6.6e-05 0 0
163200  -6.6e-05 6.6e-05 0 0
163260  -6.6e-05 6.6e-05 0 0
163320  -6.6e-05 6.6e-05 0 0
163380  -6.6e-05 6.6e-05 0 0
163440  -6.6e-05 6.6e-05 0 0
163500  -6.6e-05 6.6e-05 0 0
163560  -6.6e-05 6.6e-05 0 0
163620  -6.6e-05 6.6e-05 0 0
163680  -6.6e-05 6.6e-05 0 0
163740  -6.6e-05 6.6e-05 0 0
163800  -6.6e-05 6.6e-05 0 0
163860  -6.6e-05 6.6e-05 0 0
163920  -6.6e-05 6.6e-05 0 0
163980  -6.6e-05 6.6e-05 0 0
164040  -6.6e-05 6.6e-05 0 0
164100  -6.6e-05 6.6e-05 0 0
164160  -6.6e-05 6.6e-05 0 0
164220  -6.6e-05 6.6e-05 0 0
164280  -6.6e-05 6.6e-05 0 0
164340  -6.6e-05 6.6e-05 0 0
164400  -6.6e-05 6.6e-05 0 0
164460  -6.6e-05 6.6e-05 0 0
164520  -6.6e-05 6.6e-05 0 0
164580  -6.6e-05 6.6e-05 0 0
164640  -6.6e-05 6.6e-05 0 0
164700  -6.6e-05 6.6e-05 0 0
164760  -6.6e-05 6.6e-05 0 0
164820  -6.6e-05 6.6e-05 0 0
164880  -6.6e-05 6.6e-05 0 0
164940  -6.6e-05 6.6e-05 0 0
165000  -6.6e-05 6.6e-05 0 0
165060  -6.6e-05 6.6e-05 0 0
165120  -6.6e-05 6.6e-05 0 0
165180  -6.6e-05 6.6e-05 0 0
165240  -6.6e-05 6.6e-05 0 0
165300  -6.6e-05 6.6e-05 0 0
165360  -6.6e-05 6.6e-05 0 0
165420  -6.6e-05 6.6e-05 0 0
165480  -6.6e-05 6.6e-05 0 0
165540  -6.6e-05 6.6e-05 0 0
165600  -6.6e-05 6.6e-05 0 0
165660  -6.6e-05 6.6e-05 0 0
165720  -6.6e-05 6.6e-05 0 0
165780  -6.6e-05 6.6e-05 0 0
165840  -6.6e-05 6.6e-05 0 0
165900  -6.6e-05 6.6e-05 0 0
165960  -6.6e-05 6.6e-05 0 0
166020  -6.6e-05 6.6e-05 0 0
166080  -6.6e-05 6.6e-05 0 0
166140  -6.6e-05 6.6e-05 0 0
166200  -6.6e-05 6.6e-05 0 0
166260  -6.6e-05 6.6e-05 0 0
166320  -6.6e-05 6.6e-05 0 0
166380  -6.6e-05 6.6e-05 0 0
166440  -6.6e-05 6.6e-05 0 0
166500  -6.6e-05 6.6e-05 0 0
166560  -6.6e-05 6.6e-05 0 0
166620  -6.6e-05 6.6e-05 0 0
166680  -6.6e-05 6.6e-05 0 0
166740  -6.6e-05 6.6e-05 0 0
166800  -6.6e-05 6.6e-05 0 0
166860  -6.6e-05 6.6e-05 0 0
166920  -6.6e-05 6.6e-05 0 0
166980  -6.6e-05 6.6e-05 0 0
167040  -6.6e-05 6.6e-05 0 0
167100  -6.6e-05 6.6e-05 0 0
167160  -6.6e-05 6.6e-05 0 0
167220  -6.6e-05 6.6e-05 0 0
167280  -6.6e-05 6.6e-05 0 0
167340  -6.6e-05 6.6e-05 0 0
167400  -6.6e-05 6.6e-05 0 0
167460  -6.6e-05 6.6e-05 0 0
167520  -6.6e-05 6.6e-05 0 0
167580  -6.6e-05 6.6e-05 0 0
167640  -6.6e-05 6.6e-05 0 0
167700  -6.6e-05 6.6e-05 0 0
167760  -6.6e-05 6.6e-05 0 0
167820  -6.6e-05 6.6e-05 0 0
167880  -6.6e-05 6.6e-05 0 0
167940  -6.6e-05 6.6e-05 0 0
168000  -6.6e-05 6.6e-05 0 0
168060  -6.6e-05 6.6e-05 0 0
168120  -6.6e-05 6.6e-05 0 0
168180  -6.6e-05 6.6e-05 0 0
168240  -6.6e-05 6.6e-05 0 0
168300  -6.6e-05 6.6e-05 0 0
168360  -6.6e-05 6.6e-05 0 0
168420  -6.6e-05 6.6e-05 0 0
168480  -6.6e-05 6.6e-05 0 0
168540  -6.6e-05 6.6e-05 0 0
168600  -6.6e-05 6.6e-05 0 0
168660  -6.6e-05 6.6e-05 0 0
168720  -6.6e-05 6.6e-05 0 0
168780  -6.6e-05 6.6e-05 0 0
168840  -6.6e-05 6.6e-05 0 0
168900  -6.6e-05 6.6e-05 0 0
168960  -6.6e-05 6.6e-05 0 0
169020  -6.6e-05 6.6e-05 0 0
169080  -6.6e-05 6.6e-05 0 0
169140  -6.6e-05 6.6e-05 0 0
169200  -6.6e-05 6.6e-05 0 0
169260  -6.6e-05 6.6e-05 0 0
169320  -6.6e-05 6.6e-05 0 0
169380  -6.6e-05 6.6e-05 0 0
169440  -6.6e-05 6.6e-05 0 0
169500  -6.6e-05 6.6e-05 0 0
169560  -6.6e-05 6.6e-05 0 0
169620  -6.6e-05 6.6e-05 0 0
169680  -6.6e-05 6.6e-05 0 0
169740  -6.6e-05 6.6e-05 0 0
169800  -6.6e-05 6.6e-05 0 0
169860  -6.6e-05 6.6e-05 0 0
169920  -6.6e-05 6.6e-05 0 0
169980  -6.6e-05 6.6e-05 0 0
170040  -6.6e-05 6.6e-05 0 0
170100  -6.6e-05 6.6e-05 0 0
170160  -6.6e-05 6.6e-05 0 0
170220  -6.6e-05 6.6e-05 0 0
170280  -6.6e-05 6.6e-05 0 0
170340  -6.6e-05 6.6e-05 0 0
170400  -6.6e-05 6.6e-05 0 0
170460  -6.6e-05 6.6e-05 0 0
170520  -6.6e-05 6.6e-05 0 0
170580  -6.6e-05 6.6e-05 0 0
170640  -6.6e-05 6.6e-05 0 0
170700  -6.6e-05 6.6e-05 0 0
170760  -6.6e-05 6.6e-05 0 0
170820  -6.6e-05 6.6e-05 0 0
170880  -6.6e-05 6.6e-05 0 0
170940  -6.6e-05 6.6e-05 0 0
171000  -6.6e-05 6.6e-05 0 0
171060  -6.6e-05 6.6e-05 0 0
171120  -6.6e-05 6.6e-05 0 0
171180  -6.6e-05 6.6e-05 0 0
171240  -6.6e-05 6.6e-05 0 0
171300  -6.6e-05 6.6e-05 0 0
171360  -6.6e-05 6.6e-05 0 0
171420  -6.6e-05 6.6e-05 0 0
171480  -6.6e-05 6.6e-05 0 0
171540  -6.6e-05 6.6e-05 0 0
171600  -6.6e-05 6.6e-05 0 0
171660  -6.6e-05 6.6e-05 0 0
171720  -6.6e-05 6.6e-05 0 0
171780  -6.6e-05 6.6e-05 0 0
171840  -6.6e-05 6.6e-05 0 0
171900  -6.6e-05 6.6e-05 0 0
171960  -6.6e-05 6.6e-05 0 0
172020  -6.6e-05 6.6e-05 0 0
172080  -6.6e-05 6.6e-05 0 0
172140  -6.6e-05 6.6e-05 0 0
172200  -6.6e-05 6.6e-05 0 0
172260  -6.6e-05 6.6e-05 0 0
172320  -6.6e-05 6.6e-05 0 0
172380  -6.6e-05 6.6e-05 0 0
172440  -6.6e-05 6.6e-05 0 0
172500  -6.6e-05 6.6e-05 0 0
172560  -6.6e-05 6.6e-05 0 0
172620  -6.6e-05 6.6e-05 0 0
172680  -6.6e-05 6.6e-05 0 0
172740  -6.6e-05 6.6e-05 0 0
172800  -6.6e-05 6.6e-05 0 0
172860  -6.6e-05 6.6e-05 0 0
172920  -6.6e-05 6.6e-05 0 0
172980  -6.6e-05 6.6e-05 0 0
173040  -6.6e-05 6.6e-05 0 0
173100  -6.6e-05 6.6e-05 0 0
173160  -6.6e-05 6.6e-05 0 0
173220  -6.6e-05 6.6e-05 0 0
173280  -6.6e-05 6.6e-05 0 0
173340  -6.6e-05 6.6e-05 0 0
173400  -6.6e-05 6.6e-05 0 0
173460  -6.6e-05 6.6e-05 0 0
173520  -6.6e-05 6.6e-05 0 0
173580  -6.6e-05 6.6e-05 0 0
173640  -6.6e-05 6.6e-05 0 0
173700  -6.6e-05 6.6e-05 0 0
173760  -6.6e-05 6.6e-05 0 0
173820  -6.6e-05 6.6e-05 0 0
173880  -6.6e-05 6.6e-05 0 0
173940  -6.6e-05 6.6e-05 0 0
174000  -6.6e-05 6.6e-05 0 0
174060  -6.6e-05 6.6e-05 0 0
174120  -6.6e-05 6.6e-05 0 0
174180  -6.6e-05 6.6e-05 0 0
174240  -6.6e-05 6.6e-05 0 0
174300  -6.6e-05 6.6e-05 0 0
174360  -6.6e-05 6.6e-05 0 0
174420  -6.6e-05 6.6e-05 0 0
174480  -6.6e-05 6.6e-05 0 0
174540  -6.6e-05 6.6e-05 0 0
174600  -6.6e-05 6.6e-05 0 0
174660  -6.6e-05 6.6e-05 0 0
174720  -6.6e-05 6.6e-05 0 0
174780  -6.6e-05 6.6e-05 0 0
174840  -6.6e-05 6.6e-05 0 0
174900  -6.6e-05 6.6e-05 0 0
174960  -6.6e-05 6.6e-05 0 0
175020  -6.6e-05 6.6e-05 0 0
175080  -6.6e-05 6.6e-05 0 0
175140  -6.6e-05 6.6e-05 0 0
175200  -6.6e-05 6.6e-05 0 0
175260  -6.6e-05 6.6e-05 0 0
175320  -6.6e-05 6.6e-05 0 0
175380  -6.6e-05 6.6e-05 0 0
175440  -6.6e-05 6.6e-05 0 0
175500  -6.6e-05 6.6e-05 0 0
175560  -6.6e-05 6.6e-05 0 0
175620  -6.6e-05 6.6e-05 0 0
175680  -6.6e-05 6.6e-05 0 0
175740  -6.6e-05 6.6e-05 0 0
175800  -6.6e-05 6.6e-05 0 0
175860  -6.6e-05 6.6e-05 0 0
175920  -6.6e-05 6.6e-05 0 0
175980  -6.6e-05 6.6e-05 0 0
176040  -6.6e-05 6.6e-05 0 0
176100  -6.6e-05 6.6e-05 0 0
176160  -6.6e-05 6.6e-05 0 0
176220  -6.6e-05 6.6e-05 0 0
176280  -6.6e-05 6.6e-05 0 0
176340  -6.6e-05 6.6e-05 0 0
176400  -6.6e-05 6.6e-05 0 0
176460  -6.6e-05 6.6e-05 0 0
176520  -6.6e-05 6.6e-05 0 0
176580  -6.6e-05 6.6e-05 0 0
176640  -6.6e-05 6.6e-05 0 0
176700  -6.6e-05 6.6e-05 0 0
176760  -6.6e-05 6.6e-05 0 0
176820  -6.6e-05 6.6e-05 0 0
176880  -6.6e-05 6.6e-05 0 0
176940  -6.6e-05 6.6e-05 0 0
177000  -6.6e-05 6.6e-05 0 0
177060  -6.6e-05 6.6e-05 0 0
177120  -6.6e-05 6.6e-05 0 0
177180  -6.6e-05 6.6e-05 0 0
177240  -6.6e-05 6.6e-05 0 0
177300  -6.6e-05 6.6e-05 0 0
177360  -6.6e-05 6.6e-05 0 0
177420  -6.6e-05 6.6e-05 0 0
177480  -6.6e-05 6.6e-05 0 0
177540  -6.6e-05 6.6e-05 0 0
177600  -6.6e-05 6.6e-05 0 0
177660  -6.6e-05 6.6e-05 0 0
177720  -6.6e-05 6.6e-05 0 0
177780  -6.6e-05 6.6e-05 0 0
177840  -6.6e-05 6.6e-05 0 0
177900  -6.6e-05 6.6e-05 0 0
177960  -6.6e-05 6.6e-05 0 0
178020  -6.6e-05 6.6e-05 0 0
178080  -6.6e-05 6.6e-05 0 0
178140  -6.6e-05 6.6e-05 0 0
178200  -6.6e-05 6.6e-05 0 0
178260  -6.6e-05 6.6e-05 0 0
178320  -6.6e-05 6.6e-05 0 0
178380  -6.6e-05 6.6e-05 0 0
178440  -6.6e-05 6.6e-05 0 0
178500  -6.6e-05 6.6e-05 0 0
178560  -6.6e-05 6.6e-05 0 0
178620  -6.6e-05 6.6e-05 0 0
178680  -6.6e-05 6.6e-05 0 0
178740  -6.6e-05 6.6e-05 0 0
178800  -6.6e-05 6.6e-05 0 0
178860  -6.6e-05 6.6e-05 0 0
178920  -6.6e-05 6.6e-05 0 0
178980  -6.6e-05 6.6e-05 0 0
179040  -6.6e-05 6.6e-05 0 0
179100  -6.6e-05 6.6e-05 0 0
179160  -6.6e-05 6.6e-05 0 0
179220  -6.6e-05 6.6e-05 0 0
179280  -6.6e-05 6.6e-05 0 0
179340  -6.6e-05 6.6e-05 0 0
179400  -6.6e-05 6.6e-05 0 0
179460  -6.6e-05 6.6e-05 0 0
179520  -6.6e-05 6.6e-05 0 0
179580  -6.6e-05 6.6e-05 0 0
179640  -6.6e-05 6.6e-05 0 0
179700  -6.6e-05 6.6e-05 0 0
179760  -6.6e-05 6.6e-05 0 0
179820  -6.6e-05 6.6e-05 0 0
179880  -6.6e-05 6.6e-05 0 0
179940  -6.6e-05 6.6e-05 0 0
180000  -6.6e-05 6.6e-05 0 0
180060  -6.6e-05 6.6e-05 0 0
180120  -6.6e-05 6.6e-05 0 0
180180  -6.6e-05 6.6e-05 0 0
180240  -6.6e-05 6.6e-05 0 0
180300  -6.6e-05 6.6e-05 0 0
180360  -6.6e-05 6.6e-05 0 0
180420  -6.6e-05 6.6e-05 0 0
180480  -6.6e-05 6.6e-05 0 0
180540  -6.6e-05 6.6e-05 0 0
180600  -6.6e-05 6.6e-05 0 0
180660  -6.6e-05 6.6e-05 0 0
180720  -6.6e-05 6.6e-05 0 0
180780  -6.6e-05 6.6e-05 0 0
180840  -6.6e-05 6.6e-05 0 0
180900  -6.6e-05 6.6e-05 0 0
180960  -6.6e-05 6.6e-05 0 0
181020  -6.6e-05 6.6e-05 0 0
181080  -6.6e-05 6.6e-05 0 0
181140  -6.6e-05 6.6e-05 0 0
181200  -6.6e-05 6.6e-05 0 0
181260  -6.6e-05 6.6e-05 0 0
181320  -6.6e-05 6.6e-05 0 0
181380  -6.6e-05 6.6e-05 0 0
181440  -6.6e-05 6.6e-05 0 0
181500  -6.6e-05 6.6e-05 0 0
181560  -6.6e-05 6.6e-05 0 0
181620  -6.6e-05 6.6e-05 0 0
181680  -6.6e-05 6.6e-05 0 0
181740  -6.6e-05 6.6e-05 0 0
181800  -6.6e-05 6.6e-05 0 0
181860  -6.6e-05 6.6e-05 0 0
181920  -6.6e-05 6.6e-05 0 0
181980  -6.6e-05 6.6e-05 0 0
182040  -6.6e-05 6.6e-05 0 0
182100  -6.6e-05 6.6e-05 0 0
182160  -6.6e-05 6.6e-05 0 0
182220  -6.6e-05 6.6e-05 0 0
182280  -6.6e-05 6.6e-05 0 0
182340  -6.6e-05 6.6e-05 0 0
182400  -6.6e-05 6.6e-05 0 0
182460  -6.6e-05 6.6e-05 0 0
182520  -6.6e-05 6.6e-05 0 0
182580  -6.6e-05 6.6e-05 0 0
182640  -6.6e-05 6.6e-05 0 0
182700  -6.6e-05 6.6e-05 0 0
182760  -6.6e-05 6.6e-05 0 0
182820  -6.6e-05 6.6e-05 0 0
182880  -6.6e-05 6.6e-05 0 0
182940  -6.6e-05 6.6e-05 0 0
183000  -6.6e-05 6.6e-05 0 0
183060  -6.6e-05 6.6e-05 0 0
183120  -6.6e-05 6.6e-05 0 0
183180  -6.6e-05 6.6e-05 0 0
183240  -6.6e-05 6.6e-05 0 0
183300  -6.6e-05 6.6e-05 0 0
183360  -6.6e-05 6.6e-05 0 0
183420  -6.6e-05 6.6e-05 0 0
183480  -6.6e-05 6.6e-05 0 0
183540  -6.6e-05 6.6e-05 0 0
183600  -6.6e-05 6.6e-05 0 0
183660  -6.6e-05 6.6e-05 0 0
183720  -6.6e-05 6.6e-05 0 0
183780  -6.6e-05 6.6e-05 0 0
183840  -6.6e-05 6.6e-05 0 0
183900  -6.6e-05 6.6e-05 0 0
183960  -6.6e-05 6.6e-05 0 0
184020  -6.6e-05 6.6e-05 0 0
184080  -6.6e-05 6.6e-05 0 0
184140  -6.6e-05 6.6e-05 0 0
184200  -6.6e-05 6.6e-05 0 0
184260  -6.6e-05 6.6e-05 0 0
184320  -6.6e-05 6.6e-05 0 0
184380  -6.6e-05 6.6e-05 0 0
184440  -6.6e-05 6.6e-05 0 0
184500  -6.6e-05 6.6e-05 0 0
184560  -6.6e-05 6.6e-05 0 0
184620  -6.6e-05 6.6e-05 0 0
184680  -6.6e-05 6.6e-05 0 0
184740  -6.6e-05 6.6e-05 0 0
184800  -6.6e-05 6.6e-05 0 0
184860  -6.6e-05 6.6e-05 0 0
184920  -6.6e-05 6.6e-05 0 0
184980  -6.6e-05 6.6e-05 0 0
185040  -6.6e-05 6.6e-05 0 0
185100  -6.6e-05 6.6e-05 0 0
185160  -6.6e-05 6.6e-05 0 0
185220  -6.6e-05 6.6e-05 0 0
185280  -6.6e-05 6.6e-05 0 0
185340  -6.6e-05 6.6e-05 0 0
185400  -6.6e-05 6.6e-05 0 0
185460  -6.6e-05 6.6e-05 0 0
185520  -6.6e-05 6.6e-05 0 0
185580  -6.6e-05 6.6e-05 0 0
185640  -6.6e-05 6.6e-05 0 0
185700  -6.6e-05 6.6e-05 0 0
185760  -6.6e-05 6.6e-05 0 0
185820  -6.6e-05 6.6e-05 0 0
185880  -6.6e-05 6.6e-05 0 0
185940  -6.6e-05 6.6e-05 0 0
186000  -6.6e-05 6.6e-05 0 0
