#Time TotalMass(kg) flux(x0) flux(x1) flux(y0) flux(y1)
15925.2 0.116779 0 -2.24059e-06 0 0
15985.1 0.117216 0 -2.24056e-06 0 0
16045 0.117654 0 -2.24054e-06 0 0
16104.9 0.118091 0 -2.24051e-06 0 0
16164.8 0.118529 0 -2.24048e-06 0 0
16224.7 0.118966 0 -2.24046e-06 0 0
16284.5 0.119403 0 -2.24043e-06 0 0
16344.4 0.11984 0 -2.24041e-06 0 0
16404.3 0.120278 0 -2.24038e-06 0 0
16464.2 0.120715 0 -2.24035e-06 0 0
16524.1 0.121152 0 -2.24033e-06 0 0
16584 0.12159 0 -2.2403e-06 0 0
16643.9 0.122027 0 -2.24028e-06 0 0
16703.8 0.122464 0 -2.24025e-06 0 0
16763.7 0.122901 0 -2.24022e-06 0 0
16823.6 0.123338 0 -2.2402e-06 0 0
16883.5 0.123776 0 -2.24017e-06 0 0
16943.4 0.124213 0 -2.24015e-06 0 0
17003.3 0.12465 0 -2.24012e-06 0 0
17063.2 0.125087 0 -2.24009e-06 0 0
17123 0.125524 0 -2.24007e-06 0 0
17182.9 0.125961 0 -2.24004e-06 0 0
17242.8 0.126399 0 -2.24002e-06 0 0
17302.7 0.126836 0 -2.23999e-06 0 0
17362.6 0.127273 0 -2.23996e-06 0 0
17422.5 0.12771 0 -2.23994e-06 0 0
17482.4 0.128147 0 -2.23991e-06 0 0
17542.3 0.128584 0 -2.23989e-06 0 0
17602.2 0.129021 0 -2.23986e-06 0 0
17662.1 0.129458 0 -2.23983e-06 0 0
17722 0.129895 0 -2.23981e-06 0 0
17781.9 0.130332 0 -2.23978e-06 0 0
17841.8 0.130769 0 -2.23976e-06 0 0
17901.7 0.131206 0 -2.23973e-06 0 0
17961.5 0.131643 0 -2.2397e-06 0 0
18021.4 0.13208 0 -2.23968e-06 0 0
18081.3 0.132517 0 -2.23965e-06 0 0
18141.2 0.132954 0 -2.23963e-06 0 0
18201.1 0.13339 0 -2.2396e-06 0 0
18261 0.133827 0 -2.23957e-06 0 0
18320.9 0.134264 0 -2.23955e-06 0 0
18380.8 0.134701 0 -2.23952e-06 0 0
18440.7 0.135138 0 -2.23949e-06 0 0
18500.6 0.135575 0 -2.23947e-06 0 0
18560.5 0.136012 0 -2.23944e-06 0 0
18620.4 0.136448 0 -2.23942e-06 0 0
18680.3 0.136885 0 -2.23939e-06 0 0
18740.2 0.137322 0 -2.23936e-06 0 0
18800 0.137759 0 -2.23934e-06 0 0
18859.9 0.138195 0 -2.23931e-06 0 0
18919.8 0.138632 0 -2.23928e-06 0 0
18979.7 0.139069 0 -2.23926e-06 0 0
19039.6 0.139506 0 -2.23923e-06 0 0
19099.5 0.139942 0 -2.23921e-06 0 0
